trip_id,sol,trip_index,crew_served,route_km,payload_kg,terrain_risk_score,energy_kwh,dust_storm_flag,battery_soh
3087,720,1,100,3.47,48.1,0.445,17.53,0,0.6863
3088,720,2,100,6.19,213.6,0.401,13.6,0,0.6862
3089,720,3,100,5.92,61.4,0.377,15.37,0,0.6862
3090,721,0,100,2.21,77.3,0.331,12.95,0,0.6858
3091,721,1,100,3.26,96.5,0.605,17.06,0,0.6858
3092,721,2,100,2.62,156.6,0.475,14.75,0,0.6858
3093,721,3,100,6.48,74.7,0.212,14.47,0,0.6858
3094,721,4,100,4.06,151.8,0.346,14.13,0,0.6858
3095,721,5,100,3.99,184.9,0.18,14.02,0,0.6857
3096,722,0,100,4.12,212.8,0.897,19.72,0,0.6854
3097,722,1,100,5.49,125.6,0.416,16.13,0,0.6854
3098,722,2,100,2.44,122.9,0.307,15.22,0,0.6853
3099,722,3,100,5.77,81.1,0.477,16.5,0,0.6853
3100,723,0,100,2.71,129.4,0.689,15.94,0,0.6849
3101,723,1,100,6.26,130.0,0.564,15.18,0,0.6849
3102,723,2,100,0.91,80.6,0.723,17.21,0,0.6849
3103,723,3,100,3.76,100.0,0.693,17.74,0,0.6849
3104,724,0,100,4.79,199.1,0.428,14.8,0,0.6845
3105,724,1,100,1.17,168.6,0.533,18.71,0,0.6845
3106,724,2,100,4.38,55.0,0.726,18.43,0,0.6845
3107,724,3,100,2.19,148.0,0.107,12.92,0,0.6845
3108,725,0,100,3.72,189.9,0.205,13.07,0,0.6841
3109,725,1,100,4.38,203.1,0.34,12.01,0,0.6841
3110,725,2,100,1.19,98.0,0.242,13.86,0,0.6841
3111,725,3,100,2.38,97.0,0.895,16.8,0,0.684
3112,726,0,100,5.21,139.1,0.325,13.26,0,0.6837
3113,726,1,100,6.48,141.3,0.262,14.54,0,0.6836
3114,726,2,100,4.82,104.8,0.522,18.46,0,0.6836
3115,726,3,100,4.81,170.6,0.283,16.6,0,0.6836
3116,727,0,100,3.66,167.0,0.539,17.81,0,0.6832
3117,727,1,100,2.2,80.9,0.554,16.84,0,0.6832
3118,727,2,100,1.17,205.0,0.336,15.61,0,0.6832
3119,727,3,100,5.15,53.1,0.271,12.88,0,0.6832
3120,728,0,100,5.94,134.7,0.874,19.05,0,0.6828
3121,728,1,100,2.2,69.8,0.808,19.2,0,0.6828
3122,728,2,100,1.36,128.2,0.726,17.59,0,0.6828
3123,728,3,100,6.11,106.2,0.739,18.85,0,0.6827
3124,728,4,100,6.11,92.2,0.245,14.75,0,0.6827
3125,728,5,100,1.58,119.5,0.808,18.83,0,0.6827
3126,729,0,100,3.32,41.6,0.782,17.68,0,0.6823
3127,729,1,100,3.44,140.9,0.555,16.66,0,0.6823
3128,729,2,100,2.23,77.1,0.464,15.73,0,0.6823
3129,729,3,100,5.72,60.9,0.125,15.01,0,0.6823
